,Unnamed: 0,Season,Game_ID,PLAYER_NAME,Team,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
474245,634461,1988,28700404,Michael Jordan,CHI,"JAN 19, 1988",CHI @ ATL,L,41,14,22.0,0.636,0.0,0.0,0.0,10,10.0,1.0,0.0,3.0,3.0,4.0,3.0,1.0,2.0,0.0,38,,0
474246,634460,1988,28700416,Michael Jordan,CHI,"JAN 22, 1988",CHI vs. PHX,W,38,17,25.0,0.68,0.0,0.0,0.0,8,8.0,1.0,0.0,4.0,4.0,13.0,4.0,4.0,2.0,2.0,42,,0
474247,634459,1988,28700425,Michael Jordan,CHI,"JAN 23, 1988",CHI vs. GOS,W,38,13,19.0,0.684,0.0,0.0,0.0,10,13.0,0.769,3.0,4.0,7.0,8.0,3.0,1.0,2.0,5.0,36,,0
474248,634458,1988,28700440,Michael Jordan,CHI,"JAN 26, 1988",CHI @ IND,L,40,13,26.0,0.5,1.0,1.0,1.0,7,10.0,0.7,2.0,5.0,7.0,5.0,2.0,1.0,6.0,5.0,34,,0
474249,634457,1988,28700446,Michael Jordan,CHI,"JAN 27, 1988",CHI @ PHL,W,46,12,21.0,0.571,1.0,1.0,1.0,12,12.0,1.0,2.0,2.0,4.0,7.0,2.0,1.0,2.0,5.0,37,,0
474250,634456,1988,28700455,Michael Jordan,CHI,"JAN 29, 1988",CHI vs. NJN,W,27,14,18.0,0.778,0.0,0.0,0.0,4,5.0,0.8,0.0,1.0,1.0,4.0,10.0,2.0,3.0,1.0,32,,0
474251,634455,1988,28700463,Michael Jordan,CHI,"JAN 30, 1988",CHI vs. NYK,W,44,10,17.0,0.588,0.0,1.0,0.0,8,8.0,1.0,1.0,4.0,5.0,4.0,2.0,4.0,5.0,3.0,28,,0
474252,634454,1988,28700472,Michael Jordan,CHI,"FEB 01, 1988",CHI @ SAC,L,40,13,31.0,0.419,0.0,0.0,0.0,11,15.0,0.733,0.0,5.0,5.0,3.0,5.0,2.0,4.0,4.0,37,,0
474253,634453,1988,28700480,Michael Jordan,CHI,"FEB 02, 1988",CHI @ LAL,L,40,14,26.0,0.538,0.0,0.0,0.0,11,11.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,3.0,3.0,39,,0
474254,634468,1988,28700323,Michael Jordan,CHI,"JAN 05, 1988",CHI vs. IND,W,38,12,20.0,0.6,0.0,0.0,0.0,7,8.0,0.875,6.0,5.0,11.0,9.0,4.0,5.0,2.0,5.0,31,,0
474255,634469,1988,28700305,Michael Jordan,CHI,"JAN 02, 1988",CHI vs. NJN,W,37,9,19.0,0.474,0.0,0.0,0.0,7,7.0,1.0,3.0,7.0,10.0,10.0,6.0,3.0,1.0,4.0,25,,0
474256,634452,1988,28700490,Michael Jordan,CHI,"FEB 04, 1988",CHI @ PHX,W,37,14,27.0,0.519,0.0,1.0,0.0,9,11.0,0.818,1.0,4.0,5.0,8.0,0.0,1.0,0.0,1.0,37,,0
474257,634450,1988,28700512,Michael Jordan,CHI,"FEB 10, 1988",CHI @ NJN,L,37,10,23.0,0.435,0.0,2.0,0.0,14,15.0,0.933,2.0,2.0,4.0,4.0,1.0,3.0,3.0,3.0,34,,0
474258,634451,1988,28700502,Michael Jordan,CHI,"FEB 09, 1988",CHI vs. DET,L,42,7,22.0,0.318,0.0,0.0,0.0,6,8.0,0.75,1.0,6.0,7.0,9.0,4.0,0.0,2.0,4.0,20,,0
474259,634430,1988,28700762,Michael Jordan,CHI,"MAR 25, 1988",CHI @ CLE,W,48,14,29.0,0.483,0.0,0.0,0.0,11,13.0,0.846,2.0,6.0,8.0,7.0,2.0,4.0,3.0,3.0,39,,0
474260,634439,1988,28700652,Michael Jordan,CHI,"MAR 05, 1988",CHI vs. LAC,W,27,9,13.0,0.692,0.0,0.0,0.0,3,4.0,0.75,0.0,6.0,6.0,4.0,4.0,2.0,2.0,2.0,21,,0
474261,634438,1988,28700662,Michael Jordan,CHI,"MAR 07, 1988",CHI @ NYK,L,44,12,24.0,0.5,0.0,2.0,0.0,14,16.0,0.875,1.0,9.0,10.0,3.0,1.0,0.0,4.0,4.0,38,,0
474262,634437,1988,28700677,Michael Jordan,CHI,"MAR 10, 1988",CHI vs. LAL,W,42,17,34.0,0.5,0.0,1.0,0.0,4,4.0,1.0,5.0,4.0,9.0,7.0,3.0,1.0,2.0,2.0,38,,0
474263,634436,1988,28700690,Michael Jordan,CHI,"MAR 12, 1988",CHI vs. SAN,W,34,9,22.0,0.409,0.0,0.0,0.0,10,12.0,0.833,3.0,4.0,7.0,6.0,0.0,0.0,2.0,2.0,28,,0
474264,634435,1988,28700705,Michael Jordan,CHI,"MAR 15, 1988",CHI vs. CLE,W,37,17,29.0,0.586,0.0,0.0,0.0,4,7.0,0.571,4.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,38,,0
474265,634434,1988,28700712,Michael Jordan,CHI,"MAR 16, 1988",CHI @ WAS,L,39,10,23.0,0.435,0.0,0.0,0.0,5,5.0,1.0,3.0,1.0,4.0,5.0,0.0,2.0,3.0,2.0,25,,0
474266,634433,1988,28700723,Michael Jordan,CHI,"MAR 18, 1988",CHI vs. BOS,W,42,19,32.0,0.594,1.0,2.0,0.5,11,11.0,1.0,2.0,3.0,5.0,9.0,5.0,1.0,1.0,4.0,50,,0
474267,634432,1988,28700736,Michael Jordan,CHI,"MAR 20, 1988",CHI @ BOS,L,39,10,18.0,0.556,0.0,0.0,0.0,6,8.0,0.75,0.0,4.0,4.0,7.0,1.0,1.0,5.0,4.0,26,,0
474268,634440,1988,28700638,Michael Jordan,CHI,"MAR 03, 1988",CHI vs. PHL,W,41,15,29.0,0.517,0.0,0.0,0.0,6,9.0,0.667,0.0,10.0,10.0,7.0,3.0,2.0,5.0,4.0,36,,0
474269,634441,1988,28700620,Michael Jordan,CHI,"FEB 29, 1988",CHI @ PHL,L,46,13,22.0,0.591,0.0,0.0,0.0,9,13.0,0.692,1.0,4.0,5.0,4.0,2.0,0.0,3.0,1.0,35,,0
474270,634442,1988,28700615,Michael Jordan,CHI,"FEB 27, 1988",CHI vs. MIL,L,44,16,27.0,0.593,0.0,0.0,0.0,6,8.0,0.75,1.0,1.0,2.0,3.0,3.0,3.0,3.0,5.0,38,,0
474271,634443,1988,28700600,Michael Jordan,CHI,"FEB 26, 1988",CHI vs. POR,L,43,21,34.0,0.618,0.0,2.0,0.0,10,12.0,0.833,2.0,6.0,8.0,3.0,2.0,3.0,6.0,5.0,52,,0
474272,634449,1988,28700520,Michael Jordan,CHI,"FEB 12, 1988",CHI @ MIL,W,43,9,19.0,0.474,0.0,1.0,0.0,9,10.0,0.9,0.0,6.0,6.0,8.0,0.0,0.0,3.0,3.0,27,,0
474273,634448,1988,28700529,Michael Jordan,CHI,"FEB 13, 1988",CHI @ DET,L,40,9,22.0,0.409,0.0,1.0,0.0,9,10.0,0.9,0.0,2.0,2.0,2.0,3.0,2.0,4.0,0.0,27,,0
474274,634447,1988,28700539,Michael Jordan,CHI,"FEB 15, 1988",CHI vs. ATL,W,38,13,22.0,0.591,0.0,0.0,0.0,6,8.0,0.75,3.0,10.0,13.0,8.0,5.0,2.0,2.0,2.0,32,,0
474275,634446,1988,28700568,Michael Jordan,CHI,"FEB 19, 1988",CHI vs. SAC,W,38,19,27.0,0.704,0.0,0.0,0.0,11,14.0,0.786,2.0,1.0,3.0,3.0,3.0,3.0,5.0,2.0,49,,0
474276,634445,1988,28700573,Michael Jordan,CHI,"FEB 21, 1988",CHI @ CLE,L,45,16,31.0,0.516,0.0,2.0,0.0,14,15.0,0.933,1.0,3.0,4.0,9.0,3.0,1.0,3.0,3.0,46,,0
474277,634444,1988,28700588,Michael Jordan,CHI,"FEB 23, 1988",CHI vs. SEA,W,48,11,29.0,0.379,0.0,0.0,0.0,17,20.0,0.85,2.0,7.0,9.0,5.0,4.0,2.0,0.0,4.0,39,,0
494800,634346,1989,28800871,Michael Jordan,CHI,"MAR 31, 1989",CHI vs. CLE,L,43,15,29.0,0.517,1.0,2.0,0.5,6,7.0,0.857,2.0,8.0,10.0,10.0,3.0,1.0,3.0,4.0,37,,0
494801,634347,1989,28800864,Michael Jordan,CHI,"MAR 29, 1989",CHI @ MIL,W,43,9,19.0,0.474,0.0,1.0,0.0,14,16.0,0.875,1.0,9.0,10.0,10.0,2.0,1.0,4.0,4.0,32,,0
